date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
2014-12-08,1,3.0,1.75,1430,8505,1.0,0,0.0,4,7,1430.0,0.0,1968,0.0,98003,47.609476297041205,-120.50051591144785,1190.0,8640
2014-10-01,1,2.0,1.0,830,6000,1.0,0,0.0,3,6,830.0,0.0,1940,0.0,98126,47.19705734449421,-118.12297392100405,830.0,4960
2015-01-27,3,2.0,1.0,1430,5000,1.5,0,0.0,2,7,1430.0,0.0,1925,0.0,98115,47.51417384681197,-117.82153832117608,1450.0,3750
2014-08-26,3,2.0,1.0,1030,3060,1.0,0,2.0,4,7,790.0,240.0,1918,0.0,98103,47.52659777335854,-117.77513916439756,1390.0,3060
2015-02-12,2,3.0,2.5,2740,11872,2.0,0,0.0,3,9,2740.0,0.0,1990,0.0,98023,47.128396813689136,-119.74322024395201,2570.0,10377
2014-09-29,5,4.0,2.5,3650,8354,1.0,1,4.0,3,9,1830.0,1820.0,2000,0.0,98074,47.78824953158906,-117.10375794746544,3120.0,18841
2015-02-26,1,2.0,1.5,720,5120,1.0,0,0.0,3,6,720.0,0.0,1954,0.0,98106,47.4503663061679,-118.6409807986609,1150.0,2566
2014-05-13,3,4.0,2.5,3360,7685,2.0,0,0.0,3,9,3360.0,0.0,2001,0.0,98058,47.55333633959114,-119.21569193652378,3060.0,6567
2015-04-01,3,3.0,2.25,1510,36224,2.0,0,0.0,3,8,1510.0,0.0,1991,0.0,98045,47.09738662577259,-115.84872738675215,1730.0,36224
2015-04-21,2,3.0,1.0,1400,3538,1.0,0,0.0,3,7,800.0,600.0,1953,0.0,98118,47.59715103178434,-119.11187325520453,1620.0,6331
2014-09-29,1,3.0,2.5,1730,7442,2.0,0,0.0,3,7,1730.0,0.0,1987,0.0,98030,47.70029602280089,-116.43130322883059,1630.0,6458
2014-05-19,3,2.0,2.0,1420,9191,1.5,0,2.0,5,7,1420.0,0.0,1928,0.0,98115,47.28979816316079,-118.43063415565693,1420.0,6816
2014-10-20,3,4.0,1.75,2360,7620,1.0,0,0.0,4,7,1180.0,1180.0,1955,0.0,98106,47.41288332008311,-120.19115449413904,1910.0,7620
2015-02-11,2,3.0,1.75,1580,11455,1.0,0,0.0,4,7,1200.0,380.0,1974,0.0,98059,47.552745507816255,-118.27092250641235,1550.0,10650
2014-08-29,4,4.0,2.5,2460,4425,2.0,0,0.0,3,8,2460.0,0.0,2006,0.0,98052,47.45331266332211,-117.98174238784159,2990.0,5659
2014-12-02,4,3.0,1.0,1660,4400,1.5,0,0.0,3,8,1460.0,200.0,1911,0.0,98112,47.608182682089634,-116.12484968420223,1660.0,4400
2014-10-24,1,3.0,1.75,1270,8470,1.0,0,0.0,4,7,1270.0,0.0,1960,0.0,98198,47.39867790796801,-118.90599272491968,1600.0,8470
2014-12-16,3,3.0,2.25,2100,40510,2.0,0,0.0,3,10,1320.0,780.0,1979,0.0,98074,47.53462953114157,-119.37486173484687,2380.0,33450
2015-04-28,3,2.0,1.0,770,5040,1.0,0,0.0,3,5,770.0,0.0,1930,0.0,98144,47.67821722789978,-118.69970683851248,1330.0,2580
2014-10-27,2,1.0,0.75,760,10079,1.0,1,4.0,5,5,760.0,0.0,1936,0.0,98070,47.58299335010559,-117.56724227842471,1230.0,14267
2014-09-29,2,3.0,1.0,1120,10701,1.0,0,0.0,3,7,1120.0,0.0,1954,0.0,98106,47.61953816952812,-116.98425695205653,1130.0,6350
2014-08-14,3,2.0,1.0,1070,4500,1.0,0,0.0,3,7,1070.0,0.0,1937,0.0,98115,47.8519563725246,-118.81103796214614,1320.0,4465
2015-05-04,5,4.0,3.25,5050,20100,1.5,0,2.0,3,11,4750.0,300.0,1982,2008.0,98004,47.58265006006569,-116.6376991554817,3890.0,20060
2014-10-07,5,4.0,4.75,5310,57346,2.0,0,0.0,4,11,5310.0,0.0,1989,0.0,98077,47.92692959600722,-116.67008065050841,4180.0,47443
2015-05-01,3,2.0,1.0,1040,7538,1.0,0,0.0,4,7,1040.0,0.0,1939,0.0,98133,47.66141000609191,-118.34275024337583,1440.0,7530
2014-10-17,1,3.0,1.0,1700,11390,1.0,0,0.0,4,7,1700.0,0.0,1967,0.0,98003,47.50311768627596,-117.98682907299822,1350.0,8164
2014-09-25,1,3.0,1.0,1300,5898,1.0,0,0.0,3,7,1300.0,0.0,1961,0.0,98178,47.715989865980156,-118.24628113854195,1320.0,7619
2015-03-20,2,3.0,2.5,2653,4510,2.0,0,0.0,3,8,2653.0,0.0,2006,0.0,98031,47.03704458230934,-119.55991042020884,2653.0,4927
2015-01-27,3,3.0,2.0,2290,16258,1.0,0,0.0,5,8,2290.0,0.0,1960,0.0,98058,47.3123203934552,-119.11210435465277,1660.0,10530
2014-11-13,4,4.0,2.75,3820,26300,2.0,0,0.0,3,9,2850.0,970.0,2014,0.0,98028,47.423291148635315,-119.0770782916827,1860.0,12136
2015-05-05,3,3.0,1.75,2390,6000,1.0,0,0.0,3,6,1240.0,1150.0,1908,0.0,98118,47.357198946806975,-117.1775843482878,2020.0,6000
2015-02-27,1,2.0,1.0,860,5265,1.0,0,0.0,3,6,860.0,0.0,1931,0.0,98178,47.31007602594756,-117.54223034521317,1650.0,8775
2015-05-13,5,5.0,3.0,3830,8480,2.0,0,1.0,5,9,2630.0,1200.0,1905,1994.0,98122,47.39134544866314,-118.29106212227016,3050.0,7556
2014-06-30,4,4.0,2.5,3500,7048,2.0,0,0.0,3,9,3500.0,0.0,2005,0.0,98053,47.919459711536824,-119.11894949260504,3920.0,7864
2015-04-10,2,3.0,3.0,2420,13959,1.0,0,0.0,4,8,1740.0,680.0,1988,0.0,98028,47.92647348004854,-118.20492601689277,2570.0,13300
2014-09-05,2,4.0,2.5,2720,8666,2.0,0,0.0,3,9,2720.0,0.0,1992,0.0,98030,47.601915214296035,-118.00558924100349,2410.0,8100
2015-02-09,3,3.0,1.75,1670,6720,1.0,0,0.0,3,7,1140.0,530.0,1980,0.0,98034,48.029152722648384,-117.55655601945816,1670.0,7320
2014-07-02,4,5.0,2.25,2900,10300,1.0,0,0.0,3,8,1450.0,1450.0,1985,0.0,98006,47.74042859906782,-118.37069580851423,2310.0,10300
2014-08-12,3,2.0,1.0,1640,14100,1.0,0,0.0,4,7,1140.0,500.0,1954,0.0,98006,47.46900202403105,-117.46101082403244,1520.0,13527
2014-07-23,3,4.0,2.5,1890,15770,2.0,0,0.0,4,7,1890.0,0.0,1968,0.0,98166,47.49410042897931,-121.26785866051394,2410.0,15256
2015-02-24,4,4.0,1.75,2950,9025,1.0,0,2.0,4,8,1780.0,1170.0,1975,0.0,98034,47.39063930165768,-117.44063267164421,2120.0,9600
2014-10-22,2,4.0,2.5,2160,9528,2.0,0,0.0,3,9,2160.0,0.0,1992,0.0,98001,47.4065929727961,-117.99377628357048,2280.0,9937
2014-07-09,3,3.0,2.0,1970,4166,2.0,0,3.0,5,8,1270.0,700.0,1929,0.0,98126,47.070738861728906,-117.42411820824387,2390.0,4166
2014-08-22,2,3.0,2.0,1320,8959,1.0,0,0.0,3,7,1320.0,0.0,1993,0.0,98042,47.51354971332202,-118.4466342501157,1740.0,7316
2015-03-04,3,3.0,2.5,2650,7286,2.0,0,0.0,3,8,2650.0,0.0,1990,0.0,98059,47.44360090763173,-117.42077059087215,2400.0,7220
2014-06-02,3,3.0,1.5,2030,8880,1.0,0,0.0,3,7,1330.0,700.0,1963,0.0,98108,47.59673240723856,-119.0798686961786,2140.0,5592
2014-06-19,3,3.0,2.5,1940,9000,1.0,0,0.0,4,7,970.0,970.0,1948,0.0,98117,47.68026871291914,-117.90525106007536,2190.0,7310
2015-01-15,2,3.0,2.25,2200,8750,1.0,0,0.0,4,7,1120.0,1080.0,1964,0.0,98166,47.492635612334745,-119.78054246563603,1460.0,10139
2015-04-03,3,4.0,2.75,1800,7750,1.0,0,0.0,4,8,1400.0,400.0,1965,0.0,98177,47.71284844594285,-118.54120241661435,1800.0,8275
2014-06-12,4,4.0,2.25,2180,7297,2.0,0,0.0,3,8,2180.0,0.0,1984,0.0,98074,47.91202254497095,-116.44958315042463,2250.0,9781
2015-02-28,3,2.0,1.0,1010,5000,1.5,0,0.0,4,6,1010.0,0.0,1908,0.0,98105,47.6617224817989,-118.48459685030613,1460.0,5000
2015-01-08,4,4.0,2.75,3320,10574,2.0,0,0.0,5,8,2220.0,1100.0,1960,0.0,98056,47.27122191848158,-117.24634407794191,2720.0,8330
2015-02-09,4,4.0,2.5,2370,4000,1.5,0,2.0,5,8,1980.0,390.0,1928,0.0,98144,47.18474042566948,-119.46924319395869,2440.0,5750
2014-05-02,5,5.0,2.5,3650,9050,2.0,0,4.0,5,10,3370.0,280.0,1921,0.0,98119,47.77008956486514,-119.57752913176614,2880.0,5400
2014-06-18,5,4.0,3.25,4290,12103,1.0,0,3.0,3,11,2690.0,1600.0,1997,0.0,98006,47.834632488104326,-119.25997135955193,3860.0,11244
2014-12-09,5,4.0,3.25,4290,12103,1.0,0,3.0,3,11,2690.0,1600.0,1997,0.0,98006,47.077204262778274,-117.06052147885984,3860.0,11244
2014-11-05,2,4.0,2.25,1950,7700,1.0,0,0.0,3,8,1350.0,600.0,1979,0.0,98058,47.65813484889409,-118.53689271062319,2150.0,7350
2015-04-08,3,3.0,2.0,2590,14052,1.0,0,0.0,5,8,1720.0,870.0,1948,0.0,98133,47.87186483869592,-118.34135905377407,1570.0,8162
2015-05-11,3,3.0,2.5,1930,64904,1.0,0,0.0,4,8,1930.0,0.0,1988,0.0,98042,47.27930638210026,-120.39516465090901,2350.0,57500
2014-07-23,3,2.0,1.0,1470,3864,1.0,0,0.0,4,7,1170.0,300.0,1916,0.0,98103,47.69198540447861,-118.22475785158815,1570.0,3864
2014-11-22,2,4.0,1.0,800,8775,1.0,0,0.0,3,6,800.0,0.0,1943,0.0,98166,47.236985421684494,-118.00896742245972,1310.0,8775
2014-10-23,3,3.0,2.25,2030,16200,2.0,0,0.0,3,8,2030.0,0.0,1984,0.0,98027,47.456539729226186,-117.9919590162055,2660.0,17958
2015-02-02,1,3.0,1.75,1510,10248,1.0,0,0.0,3,7,1510.0,0.0,1969,0.0,98023,47.5289501925072,-117.42034909761378,1510.0,9753
2014-09-05,1,2.0,1.0,1240,12092,1.0,0,0.0,3,6,960.0,280.0,1922,1984.0,98146,47.42304538600549,-119.04794316223656,1820.0,7460
2015-04-28,1,3.0,1.0,1000,7636,1.0,0,0.0,2,7,1000.0,0.0,1952,0.0,98166,47.63551826397675,-117.5777234023786,1150.0,7600
2014-07-25,4,3.0,2.25,2370,10289,1.0,0,0.0,4,9,1590.0,780.0,1977,0.0,98005,47.470868705003646,-118.42158466369543,2500.0,10004
2014-07-29,2,3.0,2.0,1810,10530,1.0,0,2.0,3,8,1810.0,0.0,1991,0.0,98022,47.35711889239968,-119.97962947013708,1910.0,10450
2015-04-08,4,2.0,1.0,1070,5000,1.0,0,0.0,3,7,1070.0,0.0,1924,0.0,98103,47.44154958551574,-118.01473154703895,1710.0,5000
2014-07-03,5,4.0,2.0,2490,9525,2.0,0,0.0,5,9,2490.0,0.0,1968,0.0,98040,47.66544590532892,-118.27416301540505,2770.0,9525
2014-06-02,3,3.0,2.75,2930,5569,1.0,0,0.0,3,9,1860.0,1070.0,2004,0.0,98072,47.95871978761403,-117.96724562616663,2580.0,11045
2014-07-22,4,4.0,2.0,1510,3500,1.5,0,0.0,5,7,1510.0,0.0,1911,0.0,98103,47.75555872857792,-118.12850034131965,1820.0,3750
2014-08-26,2,3.0,1.75,1420,8250,1.0,0,0.0,3,7,1420.0,0.0,1954,0.0,98133,47.54983822511186,-117.90324589316539,1740.0,8000
2015-05-01,1,3.0,1.75,1740,11547,1.0,0,0.0,3,7,1740.0,0.0,1954,0.0,98178,47.427113128195344,-120.38883111015845,880.0,78408
2015-04-24,3,4.0,1.75,2560,43995,2.0,0,0.0,4,7,2560.0,0.0,1962,0.0,98052,47.60424982431317,-118.39465841511554,2560.0,14764
2014-10-17,2,4.0,1.75,1275,20000,1.0,0,0.0,4,6,1275.0,0.0,1991,0.0,98070,47.556407627377936,-118.69557637912231,1660.0,20000
2014-07-23,1,4.0,1.0,1000,7134,1.0,0,0.0,3,6,1000.0,0.0,1943,0.0,98178,47.45080787038518,-120.21522700756563,1020.0,7138
2014-12-29,1,4.0,1.0,1000,7134,1.0,0,0.0,3,6,1000.0,0.0,1943,0.0,98178,47.52990540426126,-118.27823010827412,1020.0,7138
2014-12-05,2,2.0,1.0,1070,32633,1.0,0,0.0,4,6,1070.0,0.0,1930,0.0,98059,47.39113429522581,-118.78138600754332,1360.0,32156
2014-10-21,1,3.0,2.0,1390,13464,1.0,0,0.0,4,7,1390.0,0.0,1987,0.0,98030,47.224813481377595,-119.39083643546196,1720.0,12080
2015-04-16,3,4.0,1.75,2500,7690,1.0,0,0.0,3,7,1250.0,1250.0,1973,0.0,98155,47.735283190275545,-119.19114007355059,2040.0,8646
2014-09-22,4,4.0,2.75,2270,10460,2.0,0,0.0,3,9,2270.0,0.0,1965,0.0,98040,47.46085597649682,-117.87150459409507,2610.0,10180
2015-01-26,2,3.0,1.0,1900,14400,1.0,0,0.0,4,7,1300.0,600.0,1954,0.0,98166,46.95789938733896,-120.317015203431,1940.0,14400
2014-12-03,3,2.0,1.0,990,3120,1.0,0,2.0,5,7,790.0,200.0,1907,0.0,98103,47.86359061327129,-119.3041181883302,1930.0,3120
2015-03-24,2,4.0,1.5,1550,19800,1.0,0,0.0,4,7,1050.0,500.0,1969,0.0,98001,47.3225878827474,-117.1861053941195,1640.0,22654
2014-06-04,3,4.0,1.75,2200,7475,1.0,0,0.0,5,7,1100.0,1100.0,1955,0.0,98118,47.5793080305949,-118.68286442218408,1600.0,5766
2014-10-06,3,4.0,1.0,1750,9600,1.5,0,0.0,4,7,1750.0,0.0,1954,0.0,98006,47.770684915786006,-117.55662645237852,1750.0,10530
2014-08-05,4,3.0,2.5,2440,5750,2.0,0,2.0,3,9,1980.0,460.0,2000,0.0,98116,47.747698076716794,-120.4588261464587,1520.0,5750
2014-06-05,3,3.0,2.5,1640,29970,2.0,0,0.0,3,7,1640.0,0.0,1992,0.0,98053,47.68311209409458,-117.51805692658512,1580.0,28399
2014-08-28,3,5.0,2.5,2760,11340,2.0,0,0.0,4,9,2760.0,0.0,1978,0.0,98059,47.64707188404569,-118.87155260209923,2470.0,11340
2014-12-10,2,4.0,2.5,1820,7912,2.0,0,0.0,3,7,1820.0,0.0,1994,0.0,98038,47.54269642157737,-119.74903034732846,1820.0,8168
2014-09-17,4,5.0,2.5,3040,9570,1.0,0,2.0,4,8,1640.0,1400.0,1966,0.0,98006,47.53537236597639,-118.07721465346232,2920.0,8800
2015-01-30,3,3.0,2.0,1840,40438,2.0,0,0.0,3,7,1840.0,0.0,1994,0.0,98045,47.60880989480906,-117.72303687587669,1380.0,44049
2015-03-26,4,4.0,2.5,2990,10400,2.0,0,0.0,3,9,2990.0,0.0,2002,0.0,98166,47.6295388345557,-116.72620892241726,2140.0,17449
2014-10-01,4,4.0,2.5,3520,15420,2.0,0,0.0,3,10,3520.0,0.0,1991,0.0,98074,47.54390339346532,-119.82430585346808,3400.0,21455
2015-04-23,4,4.0,2.75,2440,69415,1.0,0,0.0,4,8,1910.0,530.0,1989,0.0,98075,47.782130990104,-118.37057527690442,2770.0,24361
2014-11-20,2,4.0,3.0,2090,7500,1.0,0,0.0,3,7,1370.0,720.0,1986,0.0,98056,47.59657015972847,-119.62931182304779,1810.0,7650
2014-10-01,2,4.0,2.25,2180,10754,1.0,0,0.0,5,7,1100.0,1080.0,1954,0.0,98133,48.0033427213839,-118.2586544713825,1810.0,6929
2015-03-24,3,4.0,2.25,2180,10754,1.0,0,0.0,5,7,1100.0,1080.0,1954,0.0,98133,47.55979736228024,-118.70470224815963,1810.0,6929
2014-12-23,3,5.0,3.0,3450,9914,2.0,0,0.0,3,9,3450.0,0.0,2004,0.0,98023,47.447603690541534,-120.74718394527916,2860.0,9721
2014-08-11,2,3.0,2.25,1450,7562,2.0,0,0.0,3,7,1450.0,0.0,1994,0.0,98056,47.49949317430848,-118.57107056655451,1650.0,7625
2014-05-20,4,4.0,2.5,3230,7331,2.0,0,0.0,3,10,3230.0,0.0,2004,0.0,98075,47.472721145623616,-118.33039509721424,3480.0,7447
2014-10-27,2,3.0,3.0,1590,7750,1.0,0,0.0,3,7,1060.0,530.0,1997,0.0,98038,47.112142753429936,-117.55469339176987,1680.0,7500
2015-04-21,3,3.0,1.5,1300,3348,1.5,0,0.0,3,7,1300.0,0.0,1904,2014.0,98144,47.59084523790208,-118.65555980032323,1590.0,2577
2014-09-16,2,2.0,1.5,1380,209959,1.0,0,0.0,1,6,1380.0,0.0,1954,0.0,98011,47.752273419850155,-117.11061023923965,3130.0,19868
2015-03-13,3,4.0,2.25,2130,5337,2.0,0,0.0,3,7,2130.0,0.0,2001,0.0,98019,47.98645176983895,-116.52965581475829,2300.0,6930
2015-01-21,3,4.0,2.25,2550,7800,1.0,0,0.0,3,8,1580.0,970.0,1968,0.0,98052,47.44061203895654,-118.50998437524822,2420.0,8050
2014-07-28,5,5.0,3.5,4800,14984,2.0,0,2.0,3,11,3480.0,1320.0,1998,0.0,98006,47.4353898830579,-118.36747404921677,4050.0,19009
2014-06-25,2,3.0,2.0,1410,9600,1.0,0,0.0,4,7,1410.0,0.0,1983,0.0,98072,47.8215778959751,-118.46531068816653,1410.0,9600
2014-05-15,2,3.0,2.0,1650,7352,1.0,0,0.0,3,7,1160.0,490.0,1979,0.0,98058,47.35365069507804,-119.70355108870613,1710.0,7350
2014-09-05,3,4.0,2.5,2120,13780,2.0,0,0.0,3,8,2120.0,0.0,1993,0.0,98146,47.72628582536434,-119.1215194314132,1880.0,12000
2014-08-01,3,4.0,1.5,2040,10726,1.0,0,0.0,3,7,1380.0,660.0,1954,0.0,98177,47.634458410004456,-117.46493148635315,1610.0,10020
2014-06-18,2,3.0,2.5,1600,26977,2.0,0,0.0,3,8,1600.0,0.0,2005,0.0,98019,48.075484342619546,-117.69064326919849,1790.0,27743
2015-04-30,2,2.0,1.0,1220,10000,1.0,0,0.0,5,7,1220.0,0.0,1950,0.0,98028,47.31170362061489,-118.71564801628357,2000.0,9600
2015-03-09,3,5.0,2.25,2720,8800,1.0,0,0.0,4,7,1500.0,1220.0,1958,0.0,98008,47.4798500296986,-118.61978883168159,2110.0,8800
2014-06-19,3,3.0,2.5,2160,3000,1.5,0,0.0,3,7,1260.0,900.0,1909,2011.0,98118,47.52478732289629,-118.84495328913772,1060.0,3500
2014-06-19,2,4.0,1.75,1530,8750,1.5,0,0.0,4,7,1530.0,0.0,1968,0.0,98058,47.48648037598065,-118.96836953106406,1390.0,8750
2015-03-06,3,3.0,3.5,1710,2096,2.0,0,0.0,3,8,1290.0,420.0,2008,0.0,98122,47.164471524013386,-117.98692071167831,1630.0,1543
2014-08-25,2,4.0,1.75,3730,16980,1.0,0,0.0,4,7,2150.0,1580.0,1974,0.0,98022,47.35078195159894,-119.02966225926686,1880.0,16963
2015-02-24,3,3.0,2.5,1750,22357,2.0,0,0.0,3,8,1750.0,0.0,1994,0.0,98045,47.377925117461146,-117.0166213392816,2430.0,22357
2014-06-18,2,4.0,2.5,1820,6753,2.0,0,0.0,3,7,1820.0,0.0,1994,0.0,98038,47.16200872230053,-118.05241101768507,1820.0,7107
2014-09-12,4,3.0,3.25,1510,2000,2.0,0,0.0,3,9,1330.0,180.0,2001,0.0,98116,47.97924484542664,-121.38733557086364,1510.0,1352
2015-04-27,2,4.0,2.5,1930,6957,2.0,0,0.0,3,8,1930.0,0.0,1995,0.0,98055,47.3676460336418,-117.96061192507074,2090.0,6996
2014-09-11,4,4.0,3.5,2840,40139,1.0,0,4.0,4,10,2840.0,0.0,1986,0.0,98038,47.36597967523948,-117.70810582326223,3180.0,36852
2014-07-16,3,2.0,1.0,833,143947,1.0,0,0.0,3,5,833.0,0.0,2006,0.0,98070,47.63987880401318,-117.71832012182968,1380.0,143947
2014-11-04,4,3.0,2.5,2990,32239,2.0,0,0.0,4,8,2990.0,0.0,1978,0.0,98077,47.66082837203161,-118.6151990997515,2990.0,36497
2015-02-12,2,4.0,1.5,2390,7480,1.5,0,2.0,3,7,2390.0,0.0,1920,0.0,98178,47.36923175071654,-117.16538928831288,2850.0,6867
2014-09-09,3,3.0,1.75,2910,37461,1.0,0,0.0,4,7,1530.0,1380.0,1967,0.0,98052,47.75500131966654,-119.3912083560518,2520.0,18295
2014-06-26,3,4.0,1.75,2085,174240,1.0,0,0.0,3,7,1610.0,475.0,1964,0.0,98024,48.10844151944187,-118.98939626849821,2690.0,174240
2014-07-10,5,5.0,4.25,6070,171626,2.0,0,0.0,3,12,6070.0,0.0,1999,0.0,98024,47.494261346816906,-117.76951032417169,4680.0,211267
2014-07-30,4,3.0,1.75,1600,9135,1.0,0,0.0,5,7,1600.0,0.0,1955,0.0,98006,47.159134122938596,-117.96307103041559,1580.0,9800
2014-12-19,3,3.0,2.5,2250,11632,2.0,0,0.0,3,8,2250.0,0.0,1988,0.0,98056,47.86168239422391,-117.24530328227242,2360.0,11632
2014-07-17,3,2.0,1.0,940,5120,1.0,0,0.0,3,7,940.0,0.0,1909,0.0,98122,47.79951736663197,-118.69739337285358,1300.0,5120
2014-11-14,2,5.0,1.75,2190,27260,1.0,0,0.0,4,7,2190.0,0.0,1947,1974.0,98166,47.50370843437865,-116.76687228960311,1620.0,39480
2014-05-06,3,4.0,2.0,1440,7680,1.0,0,0.0,3,7,1200.0,240.0,1971,0.0,98034,47.78123659953818,-119.62254158786176,1460.0,9660
2014-09-08,5,4.0,3.0,4040,19700,2.0,0,0.0,3,11,4040.0,0.0,1987,0.0,98052,47.54403053747912,-119.47523715189112,3930.0,21887
2014-07-22,5,4.0,2.5,2610,3277,1.5,0,0.0,5,8,1920.0,690.0,1922,0.0,98103,47.698157250449285,-117.5423969534162,1810.0,3277
2014-09-03,1,3.0,2.5,1490,2138,2.0,0,0.0,3,7,1490.0,0.0,2005,0.0,98055,47.91914801756084,-116.89736465573984,1490.0,2094
2014-09-19,3,4.0,2.5,2450,5280,2.0,0,0.0,3,8,2450.0,0.0,2003,0.0,98011,47.76858885314193,-118.56823194364318,2300.0,4674
2014-09-16,4,4.0,2.5,1710,9627,1.0,0,0.0,3,9,1440.0,270.0,1976,2014.0,98006,47.81564574595691,-118.28647323641522,2140.0,9131
2014-07-08,3,2.0,2.0,1270,1372,3.0,0,0.0,3,8,1270.0,0.0,2000,0.0,98115,47.8022387507589,-118.41081711806171,1610.0,3090
2014-09-16,3,3.0,1.75,2120,10875,1.0,0,2.0,3,8,1540.0,580.0,1977,0.0,98146,47.483319905917284,-118.15804693192014,2460.0,11760
2014-09-23,1,3.0,1.5,1670,8230,1.0,0,0.0,5,7,1670.0,0.0,1954,0.0,98001,47.02492847414508,-118.4711711843192,2077.0,4910
2014-07-15,4,2.0,1.0,1420,5332,1.0,0,0.0,3,8,1070.0,350.0,1953,0.0,98105,47.9414636921944,-118.96852324116634,2400.0,5406
2014-08-19,1,3.0,1.0,940,7980,1.0,0,0.0,4,7,940.0,0.0,1960,0.0,98032,47.249057840129254,-118.26174462109788,1150.0,8050
2014-12-02,3,3.0,1.75,1920,9102,1.0,0,0.0,3,7,1920.0,0.0,1968,0.0,98072,47.826914063628045,-118.13140894152541,1920.0,9760
2014-11-10,5,3.0,2.5,3545,9816,1.0,0,0.0,3,10,2610.0,935.0,2005,0.0,98027,47.8446836771949,-118.52277135576368,3630.0,7704
2014-10-09,3,5.0,2.5,2340,7200,1.0,0,0.0,3,7,1300.0,1040.0,1975,0.0,98034,48.05531683148567,-117.8828313040299,1930.0,7221
2014-11-05,3,3.0,2.25,2590,9263,1.0,0,0.0,5,8,1440.0,1150.0,1977,0.0,98028,48.012529806873395,-118.72211246609716,2580.0,9450
2014-12-31,2,3.0,1.75,1220,9732,1.0,0,0.0,3,7,1220.0,0.0,1965,0.0,98011,48.01041005563234,-119.39095117907641,1630.0,10007
2014-10-14,4,3.0,1.75,1870,9897,1.0,0,0.0,4,8,1870.0,0.0,1960,0.0,98040,47.27642103451191,-117.12026072575236,1900.0,10005
2014-05-20,3,3.0,2.5,2830,5802,2.0,0,0.0,3,9,2830.0,0.0,2001,0.0,98028,47.615799004485744,-119.43047699670383,2500.0,5788
2014-06-12,3,4.0,2.5,3140,9225,1.0,0,2.0,5,9,1770.0,1370.0,1966,0.0,98055,47.95537309783185,-118.58013232618879,2460.0,9600
2015-03-05,2,3.0,2.25,2570,8491,2.0,0,0.0,4,8,2570.0,0.0,1989,0.0,98042,47.36777707242896,-116.2956859944273,2400.0,8049
2014-12-09,2,4.0,2.25,2390,11250,2.0,0,0.0,3,9,2390.0,0.0,1988,0.0,98023,47.71755792017229,-117.89564352882003,2480.0,11250
2014-11-12,2,3.0,1.0,980,7000,1.0,0,0.0,3,6,980.0,0.0,1953,0.0,98133,47.42832275531764,-118.71839317990087,1220.0,7000
2014-05-23,1,1.0,0.75,430,5050,1.0,0,0.0,2,4,430.0,0.0,1912,0.0,98014,48.10919161427364,-118.326097180862,1200.0,7500
2014-12-01,3,3.0,1.75,1480,6360,1.0,0,0.0,3,7,1480.0,0.0,1954,0.0,98133,47.813607918365186,-118.89340303656944,1480.0,6360
2014-10-15,2,4.0,2.5,1850,7324,2.0,0,0.0,3,8,1850.0,0.0,1997,0.0,98042,47.43163230617442,-117.63750380017841,2100.0,7329
2015-01-07,2,3.0,2.0,2270,28025,1.0,0,0.0,4,7,1920.0,350.0,1947,0.0,98168,47.47177498510413,-118.48635814661064,1770.0,14833
2014-06-23,2,2.0,2.0,1610,17600,2.0,0,0.0,3,6,1610.0,0.0,1930,1983.0,98178,47.08894260006835,-117.12045333140536,1310.0,12950
2015-02-13,4,3.0,4.25,3840,6161,2.0,0,0.0,3,10,3840.0,0.0,2000,0.0,98074,47.849806448604184,-119.57282597657101,3230.0,7709
2014-11-13,5,4.0,2.75,4110,8400,2.0,0,1.0,3,9,3130.0,980.0,1928,2013.0,98125,47.94920303058166,-118.23538154749464,2820.0,8400
2014-10-14,5,4.0,3.25,4190,10259,2.0,0,0.0,3,11,3150.0,1040.0,2000,0.0,98074,47.39176688765779,-118.95275160620398,4300.0,11919
2014-08-11,4,4.0,2.75,3390,6298,2.0,0,0.0,3,9,3390.0,0.0,2011,0.0,98074,47.824628747443455,-118.52352241488563,3390.0,7111
2014-08-08,3,4.0,2.25,1890,3006,2.0,0,0.0,3,7,1890.0,0.0,2003,0.0,98029,47.61416129533817,-117.67722820555555,1580.0,3000
2014-07-11,3,3.0,2.5,1610,2527,2.0,0,2.0,3,9,1080.0,530.0,2005,0.0,98118,47.307963456082256,-117.31224166872568,1610.0,4173
2014-09-01,3,3.0,1.5,1050,4590,1.0,0,0.0,3,7,850.0,200.0,1949,0.0,98115,47.51278145329894,-117.4744972503329,1770.0,5400
2015-04-06,2,2.0,1.0,630,6550,1.0,0,0.0,3,5,630.0,0.0,1918,0.0,98126,47.46698340016454,-119.49228718305531,1420.0,6550
2014-06-03,2,3.0,2.5,1950,8130,2.0,0,0.0,4,9,1950.0,0.0,1990,0.0,98042,47.21149834145962,-117.42893889751629,2350.0,7691
2015-03-25,4,3.0,3.0,2990,9773,2.0,0,0.0,4,8,2990.0,0.0,1973,0.0,98005,47.48754694033314,-116.57572404422024,2230.0,11553
2014-10-27,3,3.0,1.5,1350,6000,1.0,0,2.0,3,7,900.0,450.0,1950,0.0,98136,47.49028320159189,-119.04820029048349,1730.0,6012
